Item,Open,Close,Volume
165,0.7870767278803393,0.7809743397219934,0.07669585984453638
166,0.7895361299267728,0.7885985090417985,0.12708350469153634
167,0.7641490490480127,0.7852542381145083,0.13056034611927697
168,0.76771911272926,0.7723747580483953,0.14849660951678922
169,0.7423320679508423,0.7689509173439687,0.3134071266795502
170,0.6979047042998995,0.7428734830792334,0.29933760025739886
171,0.6900903156736425,0.6956156662749936,0.14216456569305802
172,0.6919546615802042,0.6932070228129282,0.03965130324295349
173,0.7004434536344908,0.6904599152620878,0.07834683690531985
174,0.7050448487096365,0.6994178047127542,0.045331442170507455
175,0.6986980832965048,0.7061461802118936,0.05717267734673789
176,0.7010384368988715,0.6993182449793519,0.060548923540834146
177,0.6939379885422848,0.703956451148935,0.08649368398502401
178,0.6943346588489858,0.700333442221713,0.06395410321215697
179,0.6770000831692249,0.6893451095303336,0.06293719313959803
180,0.6733308857766603,0.6801683056805605,0.07045662368098406
181,0.6741440167687707,0.6705534780086103,0.06985415494438725
182,0.6681542876208404,0.6785160626611996,0.07144601306619291
183,0.6776744522975732,0.6757490626660752,0.07390015542871
184,0.6771786012577218,0.6779586841733178,0.06513952580730059
185,0.6708714624688976,0.677660053729102,0.077522893254915
186,0.6714665040127267,0.6733204780037347,0.06569644068495316
187,0.6820378428975142,0.6719270317840305,0.11582227144703763
188,0.6883846100140798,0.6888276134430018,0.12531264724098964
189,0.7052431593708405,0.7029412051505829,0.10510897095268407
190,0.7109552668161465,0.7147059282409326,0.09230129561216524
191,0.7010186129996918,0.7040560108823372,0.09076315796395569
192,0.6780710992394726,0.7006121802216447,0.10597700972777044
193,0.6701376249100102,0.6803872200796673,0.11050526546212662
194,0.6645842077835783,0.6670499212590747,0.06270278488106704
195,0.659130000153635,0.6678661453026041,0.07681410920858854
196,0.6663692805812308,0.6657759759730477,0.09119374875167667
197,0.6637908813376087,0.6659948903721545,0.09795305239512737
198,0.6767224274333186,0.6780980287952882,0.08299484668237712
199,0.6726367028478346,0.6829551981199691,0.10455210201941773
200,0.6717243191100275,0.677978576617602,0.1028954508269352
201,0.6856078887511691,0.6697572439213468,0.11079524345579936
202,0.7012565778101647,0.6979845248484908,0.07441246979343255
203,0.7062348417050667,0.7072608884316661,0.08146948157353871
204,0.7018714586026984,0.706265583633589,0.1286318534795849
205,0.7034581354507531,0.6988803186691566,0.07426038238892407
206,0.7117684092778355,0.7021847559518877,0.07885039886446611
207,0.709011571219234,0.713830026864551,0.06214330860388231
208,0.7090115450520265,0.7063650946110004,0.08614273779082782
209,0.7050448304255188,0.716796097570489,0.10835802011351044
210,0.7066315107103087,0.7030009312394261,0.10697185500884378
211,0.7232917583382372,0.7017268884414173,0.11662703331619263
212,0.7335060843660604,0.7239623993798239,0.08917490647646885
213,0.7264452921516799,0.7399671384621386,0.09234666569356456
214,0.7300352306970131,0.7299741105688362,0.0984495848631809
215,0.6983013656607309,0.73777740939918,0.22150813159928653
216,0.7307888647276497,0.7087538943847725,0.10944882024521921
217,0.740765186459852,0.7271673256851436,0.10183023023225841
218,0.7470921283346675,0.7451826643198783,0.07354268513166955
219,0.7574254712215223,0.7484870528466185,0.08851381270304619
220,0.7792226092976958,0.7599134093601752,0.08939827659620878
221,0.7839827307680517,0.7775703914618509,0.06106217976547435
222,0.7812059754861115,0.7811933516330819,0.08033137021011252
223,0.7687107543593754,0.781213244077366,0.10340248158724163
224,0.7637523590685645,0.7762764074635671,0.13523305100393135
225,0.77327255758406,0.7751418555555014,0.11362732433942109
226,0.7498887025194422,0.7855927022032833,0.1692261997081406
227,0.7502655020358272,0.747332510982287,0.09091329273204951
228,0.7455847964236567,0.7456205906300737,0.09372275749155091
229,0.7482822065161159,0.7392904053085523,0.19868161664833428
230,0.7320186270089182,0.7626008395781632,0.18476416614459487
231,0.7137716149214764,0.7294167320809545,0.05728960580968602
232,0.7209117521067878,0.7144670238855599,0.13593510419767554
233,0.7336052657753785,0.7083557529631453,0.12618277648564935
234,0.7244818235767384,0.7371006762455937,0.12405792902531891
235,0.7355886098264222,0.7320841723426766,0.09884395998845831
236,0.7256718170660443,0.7382751105542094,0.12585761657822314
237,0.7176392018249395,0.7288195687045046,0.11355261876741572
238,0.7209316226035849,0.718109925257066,0.08370596240630461
239,0.7238867859223821,0.721693051783738,0.16165961874038895
240,0.693938019393628,0.727306670307114,0.22549355441036875
241,0.6835253503621201,0.6948990507208573,0.11255869237406693
242,0.6867780576705166,0.6876730228226794,0.10391825326702778
243,0.6753142344378481,0.6858017678922298,0.11228964204832065
244,0.6741242340132613,0.6747736503122822,0.1073314846920369
245,0.6717243183459396,0.6749926134673798,0.13584431809049066
246,0.673430069160002,0.6775207578631225,0.16062419308018044
247,0.6678567796087904,0.6755898255998206,0.2198256711478409
248,0.6460992855218426,0.6634469022881186,0.18118747607948604
249,0.6599431985853044,0.64220674490378,0.23171198925305672
250,0.6543302653478444,0.655982018790559,0.1805877525199663
251,0.6721210069551363,0.6633274501104324,0.2245969382270491
252,0.7157351629772225,0.681641370433392,0.2873427385397213
253,0.7459021252785923,0.7248781344007645,0.1618484961121688
254,0.7343986265948403,0.744704855609133,0.2071975464686978
255,0.7103602640925695,0.7269085288854868,0.16392576816056104
256,0.6997492667642404,0.7116602390018674,0.16966168357299477
257,0.6816808362031951,0.698740974047186,0.1860616241255534
258,0.6862425483773109,0.6802279830134128,0.10916144959546485
259,0.6800544704315612,0.6894446692637358,0.11425011198082685
260,0.6874127846218656,0.6807655178130013,0.14110527192420455
261,0.6633942072622894,0.6880313305997475,0.21819043003934022
262,0.6775951140000539,0.6642232439310981,0.17655917644412022
263,0.6693442788609779,0.6787349770603063,0.14598589812872995
264,0.6703359916995584,0.6697572439213468,0.17135425178941038
265,0.6883449113705669,0.6709914043188057,0.24596637291319307
266,0.6895745885746415,0.6916343495707036,0.12787245020573265
267,0.6999277421047726,0.7014880328420355,0.12994211845820428
268,0.6971113760666403,0.7001543127111745,0.05308876125768117
269,0.6992930858439844,0.6992784600907836,0.099555925683531
270,0.6999872599710905,0.7033393465722101,0.11684957643698046
271,0.7054415008583668,0.7011695587095265,0.09865875816757662
272,0.7045291373403937,0.7064447619001185,0.0912882678402425
273,0.6808478303924058,0.7028019092846034,0.11013532126422548
274,0.6741043808155625,0.6827760198534395,0.10337369742927031
275,0.6816411699515273,0.6799294013251879,0.14916541046100149
276,0.7058381920783077,0.6811237768340785,0.2339550745913428
277,0.6939776713285288,0.7017667708419673,0.09788698436773272
278,0.695723026138267,0.6993978635124791,0.10735434202418492
279,0.6971113936190341,0.6957948445415231,0.09838880044020236
280,0.6977857279071625,0.6949189431651415,0.09833713597788991
281,0.705024967176701,0.701667211108565,0.09177195885234553
282,0.7070282270975189,0.7074401154541865,0.14282668172907426
283,0.7104395788215094,0.70791782665295,0.08516055018816007
284,0.705818335524845,0.7158604701052642,0.15465311132684298
285,0.6864607339090308,0.702642623462358,0.2300723259973817
286,0.6783090989197326,0.6884891493542269,0.0966987706511258
287,0.6895746229784034,0.683930610473762,0.09787748536588024
288,0.690764613849755,0.690818223039156,0.1472855844124205
289,0.6854095338856246,0.6884692569099429,0.1176195584057615
290,0.6782099459857285,0.6871753704236409,0.10469506946326011
291,0.6782694402064039,0.6771823425303385,0.25092447283899405
292,0.6832476974462952,0.6862596354027002,0.13696626851606145
293,0.6939380015922131,0.6843486443396732,0.17300790511069158
294,0.6875912327227666,0.690818223039156,0.1639879538873195
295,0.6824345034806072,0.6855031862040049,0.24027380602916465
296,0.691954649728009,0.6651190377517638,0.3046454173650644
297,0.6967940207913446,0.6944411832103871,0.14734373851928756
298,0.6991939131862854,0.7000348605334881,0.1611574236267329
299,0.73558862451139,0.7024435527515444,0.2467142900904885
300,0.7077818689249794,0.7060466204784913,0.027703316285324242
301,0.6947313301847571,0.7036976543492782,0.2405977024659696
302,0.6943346668470369,0.6971683495609523,0.21227990298705016
303,0.737175302880148,0.7040161284817873,0.3006885145317327
304,0.7324152593310002,0.7387927041535229,0.19578220426669665
305,0.726504866247301,0.725316011954969,0.18997391495985858
306,0.6979047256899166,0.7167363714816458,0.353428109940184
307,0.6840013389324354,0.687215155312209,0.19721942507055823
308,0.6372138182982642,0.6705733704528944,0.42502130584765563
309,0.658237485282598,0.6455709570313453,0.47013937080242757
310,0.7125816159078269,0.6563402778116362,0.5267271875985902
311,0.7151599812981128,0.7268289103523596,0.18034258178896162
312,0.7006814291931669,0.7158405776609801,0.16249860917728318
313,0.7184523901005971,0.7096894730940064,0.15862217793642835
314,0.7157153631162667,0.7188663744557613,0.19336849296405947
315,0.7423121928720894,0.7167164302813709,0.19785044824319523
316,0.7439187977474513,0.7501393933779613,0.12415674391399698
317,0.7524075423334574,0.7477107599596301,0.16327733206554396
318,0.7685124731564764,0.7547377659029854,0.18066465193641404
319,0.7728758820410448,0.7671991145912055,0.09797149906619758
320,0.7772590975576884,0.7752811026654901,0.16538799419662675
321,0.7871560355516857,0.7751218655992356,0.1144110321935875
322,0.8169065055762992,0.7873444074440648,0.10620851200387256
323,0.8125033893783503,0.8195927899640669,0.14175490257326354
324,0.7933442438208835,0.8168855648137765,0.12251288823307872
325,0.7950895353535584,0.7995072719560417,0.07541213923505974
326,0.7950895076816421,0.7980739433357874,0.0983065714749523
327,0.8046096685991784,0.8003831245764323,0.11172991307701167
328,0.7950894963980957,0.8076489373631786,0.2818498114999465
329,0.7912220079257778,0.7888772957977211,0.09759984343990949
330,0.7986595509833063,0.7896137062841597,0.10030657655180697
331,0.80651372848793,0.7948093396976154,0.11016838973621249
332,0.805006306177275,0.7984322998688465,0.1296856913525739
333,0.7911228160030059,0.8026923058170773,0.13698695497596022
334,0.7919161352968437,0.7912261644149525,0.10425066090138131
335,0.7768425647949981,0.785433367625047,0.1504107560218819
336,0.7843397121195905,0.777271809773626,0.15810429281487576
337,0.8050063427918872,0.797018961204858,0.2278759086694059
338,0.8117497686507932,0.7891956724182484,0.1844278876957017
339,0.8208732500498482,0.8069920966538764,0.17825308853383298
340,0.8265258101502221,0.826838710306529,0.17532455889742388
341,0.8288067480549711,0.8240718078233863,0.13691343247190021
342,0.8288067345072175,0.8343435249606296,0.17997540574033066
343,0.8256135134048328,0.8320742261205346,0.14406808755883566
344,0.830790102568724,0.825584706220777,0.23357290918670523
345,0.8256333489195603,0.8324324851416118,0.31524474132328495
346,0.7745022343756041,0.8301431963452509,0.7437300356566341
347,0.735588613440749,0.7693689512098799,0.29319365275088166
348,0.738365366241619,0.7477705348044641,0.1452273218538298
349,0.7351919720590424,0.7380362061988367,0.11622854616834788
350,0.7350134961844503,0.7358863595364281,0.15094619189897326
351,0.7526455497017612,0.7497611444006183,0.09852353235281351
352,0.7383653785570963,0.7561709970112578,0.14285444362445202
353,0.7415386776671504,0.7398675787287363,0.20469828671890566
354,0.7708925501839332,0.7372599133118483,0.3290551299210185
355,0.749472187192846,0.7513735050194293,0.14400716530269844
356,0.7605790320723324,0.7491639810241684,0.14887419196890062
357,0.7355886245721736,0.7597939571824889,0.31736303022248147
358,0.7439187486516455,0.7378172917997299,0.10277257256597065
359,0.7381273167295883,0.7432517320565765,0.17342846853611849
360,0.7486787923172771,0.7377177320663277,0.13400977023453656
361,0.7494722007594756,0.74376932565589,0.11946932533965335
362,0.7578023391314563,0.7575047658981098,0.1806923334291159
363,0.7355885988845994,0.7523290249289382,0.16192807178911425
364,0.7435221241812694,0.7415000268157951,0.16421481578041267
365,0.750483735137862,0.7504379750661863,0.1761182022251119
366,0.7526455190947493,0.7537224711486424,0.131621362802614
367,0.7498688975691127,0.755932190167867,0.16042764299590065
368,0.755342944413105,0.7584005109627846,0.2482289731295291
369,0.7649820869442254,0.7528466185282517,0.142905108796364
370,0.7533595954436717,0.763436809798004,0.1748448420747295
371,0.7641490519264096,0.7585199631404709,0.26145278974830044
372,0.7689091751817856,0.7554742739014056,0.395176969678049
373,0.7100428681915953,0.765089052817365,0.48789414238824597
374,0.722220762520962,0.7087140607402135,0.2476303866935685
375,0.7472904646097027,0.7318453654992858,0.39734006583991355
376,0.7411420733754951,0.7484672579143162,0.3862050533104774
377,0.7724394831191222,0.7436099910776537,0.3851764503916236
378,0.7638316612935812,0.77587826604194,0.29215227729265675
379,0.7727965610765373,0.7673185667688918,0.42568237664888514
380,0.7248784853076036,0.7633173576203176,0.6392663765807037
381,0.7034382706276833,0.7281427380389366,0.3092174006690123
382,0.695128033686079,0.7067234511440593,0.31683843722053967
383,0.6776744174219332,0.6938041861893781,0.22355394322920968
384,0.6692649875925898,0.6732408594706075,0.19397300622584338
385,0.6403871805870155,0.6699761583204537,0.26359321235556193
386,0.6411805669963081,0.6427840645919368,0.3231478419479574
387,0.6772579137174465,0.6430229201913186,0.740365964724888
388,0.6756910563085183,0.672086268850285,0.35691098156861695
389,0.6635330222850971,0.6792525706596199,0.36898237514765236
390,0.6338420848529491,0.6565791821670088,0.23196422393344387
391,0.6261070040925714,0.6351598952721316,0.19305068415842963
392,0.6320769201701412,0.6247089998683588,0.13890350207523328
393,0.6463373088526176,0.6348413723836317,0.18653409322132047
394,0.6245202989606614,0.646128335519227,0.24922488661758221
395,0.6145241405966562,0.6206878982755006,0.15602609039266244
396,0.5999265823696767,0.6097194580284053,0.15260847127876861
397,0.5882508863654501,0.5980742358717328,0.1508834203812904
398,0.5949690815409161,0.584786814429823,0.16049020776384548
399,0.5914321769970233,0.5923428228743607,0.1358176244020927
400,0.5917285719299474,0.599680648259655,0.16391185849763074
401,0.5910171959709101,0.5902604545033472,0.21033368730037094
402,0.5945344006152306,0.5942070081861309,0.27344987976871
403,0.6001065599426868,0.5914503932170666,0.20123058822402423
404,0.6093539659697647,0.6014655075742432,0.319103208309125
405,0.5684914265542828,0.6067209645885239,0.5608501177077946
406,0.5435945648847859,0.5656688590610571,0.21453291231276125
407,0.5440885108603719,0.5495850865175059,0.22147963459372913
408,0.5578212967432833,0.5505171547953955,0.2713336928251834
409,0.5269966224131121,0.5492678312847692,0.2815134067039912
410,0.5013093521765661,0.5390543775566423,0.20434122992134127
411,0.5273918009706513,0.5187860733387616,0.10806172476673145
412,0.5183419334430969,0.5324502810782875,0.11732143676962999
413,0.5251392321727691,0.518567939035509,0.13706446315552545
414,0.5480996883982019,0.5313991994266296,0.16652538193596986
415,0.5388522682408549,0.5362381827667075,0.17533394303831076
416,0.5186976432464093,0.5354846101714749,0.18130090128298434
417,0.5190928570778381,0.5203528471060882,0.1345419440602058
418,0.5115842192474866,0.5179927646109516,0.11743441401536259
419,0.49340557816603303,0.5119044090042565,0.2117348417610442
420,0.4886632751018116,0.4897124371657167,0.21215268298158713
421,0.48352586900171357,0.4928260922560859,0.21270264877082284
422,0.47404134062259984,0.48223585223034277,0.18906983281377698
423,0.48081881308101293,0.4737080881313291,0.17607579555662423
424,0.4822612672279636,0.4766828861596369,0.20052502028473368
425,0.47562208109884585,0.48053027015694555,0.2076228766241958
426,0.4657423635802125,0.47753562844034464,0.2932472353913191
427,0.48431623701342075,0.46769900976582496,0.22430922299439804
428,0.48945366859636574,0.4803319307859953,0.3328715003629779
429,0.4791787410851822,0.4877292384801782,0.32945867095134823
430,0.48905849402862234,0.4784280580976387,0.2611548633758104
431,0.5119794083061092,0.5024246841830691,0.352134913301048
432,0.5211108955837556,0.49009317269859537,0.5337047041044268
433,0.5270613150442512,0.5284219635987772,0.35560662044362773
434,0.5133596099752181,0.5225282906637153,0.44666276575855407
435,0.478126589392192,0.5009769237895106,0.26518451914473284
436,0.4816498962696597,0.48282423952843206,0.21462586929219538
437,0.4776176570026901,0.4827848934437819,0.23802728634800813
438,0.47225441878553165,0.47278528349170906,0.28336586138447734
439,0.4777155428505315,0.4848870567470978,0.37819260504658425
440,0.47417265064914715,0.46954369268123824,0.19875294530795196
441,0.4761692198081098,0.47001521186915846,0.41586827670957655
442,0.46990553770318744,0.4706438716157248,0.3100080116672093
443,0.43708009401747505,0.4656341935515326,0.7155396973912054
444,0.44381356746784817,0.44752085537510417,0.3470163066619624
445,0.4252770412676129,0.44465254043090546,0.7563405062053694
446,0.3822144638449755,0.3950471226651975,0.3253206668336056
447,0.38847814860468227,0.3975814103157925,0.19099390330629473
448,0.38456333986849084,0.3898016606290498,0.17635513742488537
449,0.3586670929280756,0.36781816940756595,0.19854639083357117
450,0.37714485454489066,0.3606670794673895,0.18723513563856764
451,0.37984604386644527,0.3761086380989064,0.1254907391681027
452,0.38378039429504424,0.38821036259830427,0.17510161376325656
453,0.37047014397975775,0.3772873629347206,0.2644072320185417
454,0.33997404220888805,0.3827685601868329,0.28822543357401414
455,0.3526383382838321,0.33222010404528457,0.2192837800844846
456,0.34786229619190884,0.33339882888109873,0.22050112254195955
457,0.32895392903119963,0.3464828890849963,0.23478873547943468
458,0.31589811996140815,0.3137531142889182,0.16024342897932284
459,0.3371945739345258,0.32756405318303483,0.2208217224690527
460,0.3375077417673164,0.32779978839899954,0.2424838228954637
461,0.285832605475856,0.33410603452899273,0.38765139407500504
462,0.27260069349042604,0.279549909070077,0.2424329394877171
463,0.26719826242282324,0.2562304061861601,0.2155898514318206
464,0.2763197117392109,0.30884167954637426,0.3358632150165459
465,0.26872502960879485,0.26945198266236964,0.32549232654664684
466,0.30990850937421055,0.2894120271278333,0.23710839862346483
467,0.31850148326301353,0.3049321804166687,0.24090148674770362
468,0.3237081079234193,0.30795761154151813,0.20398797502173716
469,0.29922120111520967,0.34316280112918873,0.3885371903553682
470,0.33327976684090505,0.3265424689058668,0.2966901124315413
471,0.3422837833186385,0.36212088560381855,0.3158160023355369
472,0.39397837863407154,0.34664002964364243,0.4674645345806683
473,0.40570320085084643,0.4082687235194024,0.17881845717855133
474,0.43788265799086434,0.4240442119325412,0.16173044201175812
475,0.43780435480969815,0.4352619415610693,0.1171762639952487
476,0.429074372397671,0.4364995636338815,0.1452364188423028
477,0.4390179279098183,0.42600878582955876,0.1563771514478242
478,0.4389396091137464,0.4309201718161119,0.20840627435375517
479,0.4518975669756532,0.45355211771646436,0.13281229872410488
480,0.46051007759299767,0.4558113240664447,0.155646980289709
481,0.4767172686603589,0.465398458335568,0.147071897072078
482,0.48390089724098295,0.47661618796409605,0.11327990437686783
483,0.49456865601203304,0.4927256549148476,0.08954307032940367
484,0.48765905774818474,0.4997392042047167,0.07465907628650685
485,0.4863084280735883,0.4854370730803547,0.05898320777479174
